80
50
2
3
12
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 
0 0 0 0 1 0 2 1 0 0 0 2 0 2 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 1 0 0 0 0 2 0 0 0 0 2 0 0 1 3 0 1 0 0 0 0 0 0 3 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 
0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 2 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 0 0 0 2 2 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 1 0 0 1 3 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 1 1 0 2 0 0 3 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 
1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 0 0 0 0 0 0 1 1 0 1 0 1 1 0 0 2 0 1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 2 1 0 2 1 1 1 0 0 1 0 0 0 0 1 1 0 0 3 1 1 0 1 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
16 32 24 15 35 11 11 27 22 41 30 30 40 40 12 42 16 32 15 11 32 38 23 36 23 12 40 15 45 17 12 11 34 39 15 38 38 28 18 36 25 42 30 28 39 43 10 39 35 20 41 26 29 37 44 24 34 20 29 11 41 35 23 18 38 37 13 33 33 34 28 27 32 27 31 40 18 10 26 42 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
21 12 14 29 33 39 18 19 15 18 28 35 13 26 41 23 9 10 27 24 36 10 11 12 28 30 35 39 14 44 19 31 12 35 41 41 14 15 12 18 38 23 23 12 16 11 23 44 33 22 31 25 26 12 36 24 38 32 40 42 12 16 33 22 22 20 17 33 31 32 29 26 31 19 18 19 42 38 31 44 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
37 27 32 22 16 15 15 26 10 37 34 31 43 32 23 45 9 39 42 17 23 38 45 27 16 45 12 24 35 35 11 18 33 28 32 21 17 38 10 16 41 22 33 39 10 32 36 22 18 9 31 22 35 31 19 25 34 40 11 29 35 24 14 26 43 45 37 23 40 43 12 13 30 25 31 23 18 22 15 15 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
38 41 42 36 10 23 23 37 10 10 44 10 30 43 38 27 24 41 43 30 11 31 38 36 19 14 45 28 38 40 23 37 34 23 24 29 28 28 14 12 38 30 14 26 41 25 41 21 35 12 27 13 45 29 12 32 20 45 18 25 20 30 42 27 14 41 17 27 24 11 39 20 45 24 29 15 21 26 31 26 
41 20 25 17 26 21 44 11 29 22 11 35 37 17 15 31 10 31 22 44 10 36 27 41 17 25 22 30 30 16 35 34 42 37 21 13 33 31 14 26 11 19 39 19 11 36 34 27 43 9 17 9 38 12 45 18 14 15 36 34 17 27 35 16 29 36 9 43 31 22 31 17 16 12 20 20 43 17 17 43 
24 42 18 43 26 33 38 43 38 10 24 44 19 17 20 22 13 18 32 32 35 20 18 23 32 42 27 12 19 20 45 35 16 19 20 29 30 37 19 20 17 20 44 9 45 16 25 11 22 38 10 36 12 30 29 18 22 32 15 36 13 30 13 31 10 13 10 19 31 37 28 45 29 37 29 11 21 12 38 32 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
11 35 44 37 41 36 40 41 34 24 10 35 28 31 27 19 42 22 41 23 11 21 42 17 17 28 25 38 18 28 13 22 35 40 30 27 15 16 23 15 39 9 26 39 16 32 41 42 26 42 28 24 29 22 16 26 19 22 17 45 39 19 40 22 13 33 12 9 37 41 42 35 25 27 9 18 40 30 27 14 
39 29 27 22 44 14 16 42 11 37 44 26 23 27 31 26 40 41 22 29 16 33 19 20 41 27 28 41 28 31 23 25 38 30 13 38 34 18 12 30 38 9 36 45 28 12 9 33 24 16 33 44 14 16 28 41 32 27 16 43 36 10 27 26 16 21 10 45 28 34 10 17 25 14 18 34 18 19 45 31 
19 17 14 41 44 20 17 36 42 30 25 19 43 42 24 12 14 39 32 37 19 44 17 28 15 26 14 38 21 28 13 24 12 40 35 39 15 41 31 34 11 43 43 11 33 37 45 41 28 31 32 35 22 15 43 19 44 43 30 9 31 37 32 41 22 17 17 21 16 9 39 12 36 15 13 33 27 19 35 26 
23 9 32 19 32 30 14 39 18 10 30 42 36 25 19 22 12 18 35 20 42 34 24 16 12 15 29 37 10 27 24 22 45 30 27 35 10 12 23 45 15 30 44 20 39 23 16 32 33 36 31 42 17 25 16 15 43 41 10 42 23 23 43 31 14 44 22 20 29 25 36 34 27 20 33 31 38 28 36 15 
22 44 21 12 21 25 12 43 32 17 30 28 22 20 36 11 41 30 45 30 40 24 28 19 14 34 38 44 22 37 26 37 31 35 17 35 33 38 19 12 38 20 31 9 23 44 20 10 21 15 14 16 35 32 25 22 31 27 21 13 15 20 24 45 23 25 19 36 37 16 22 34 38 10 39 42 10 44 30 43 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
43 11 25 34 43 20 11 34 18 20 36 28 41 18 21 23 35 24 37 31 16 29 35 45 21 32 27 11 10 12 41 42 43 23 43 34 9 28 10 33 25 16 35 31 20 10 42 32 14 25 31 42 25 18 41 10 33 26 9 45 37 27 15 30 39 38 31 43 35 27 9 11 41 9 42 35 33 15 14 26 
14 10 43 16 9 23 36 9 24 19 32 41 41 45 39 34 21 28 20 41 39 13 26 27 27 13 27 26 13 20 19 16 44 10 44 10 29 32 26 43 28 15 38 31 40 16 21 35 28 38 32 15 10 43 35 16 18 42 23 43 16 20 11 44 40 32 41 24 34 23 13 10 24 21 28 42 43 22 25 24 
38 25 18 33 13 17 29 13 40 9 33 45 24 15 45 10 12 24 34 24 25 21 16 23 28 36 42 30 41 44 21 11 34 24 43 22 40 20 42 15 38 20 23 31 25 20 15 33 14 28 40 20 15 42 40 18 25 44 36 40 9 41 13 11 42 16 24 40 18 30 25 34 22 24 33 17 17 16 38 37 
25 13 12 12 34 34 15 23 27 21 45 17 38 10 44 42 41 17 23 17 37 25 32 32 30 28 35 17 20 40 44 19 32 20 25 42 42 23 16 19 21 10 33 17 45 45 25 17 24 9 9 40 24 27 26 43 15 28 32 45 28 20 38 45 16 11 35 19 37 16 20 32 15 37 24 30 13 17 35 38 
15 21 17 24 38 31 40 39 24 36 16 15 11 17 23 34 43 20 19 37 28 27 31 9 23 29 22 26 13 25 23 9 43 42 37 31 22 45 34 16 42 12 24 45 41 25 32 31 18 20 33 43 33 25 21 15 35 26 18 23 22 34 18 15 39 22 23 35 24 35 33 35 12 22 36 44 12 37 27 24 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
17 36 38 27 38 16 39 20 36 16 16 35 37 28 25 19 37 21 27 34 27 11 22 43 13 40 39 36 11 17 11 29 15 39 14 20 26 14 45 37 28 33 17 31 14 20 36 31 24 30 17 10 38 10 21 31 14 29 15 18 34 13 29 21 11 26 31 36 10 25 11 13 31 37 14 29 22 28 45 42 
32 37 36 16 15 22 16 41 23 20 24 43 31 20 33 17 12 44 15 12 29 28 21 40 9 36 29 17 27 13 22 37 30 14 31 19 11 25 19 37 28 29 39 32 19 44 27 17 44 20 36 45 10 23 17 29 16 30 43 43 24 43 37 22 40 16 45 20 42 37 12 43 15 35 18 15 19 16 37 14 
30 28 11 25 41 22 20 32 29 9 30 30 20 10 34 41 19 27 26 16 33 24 22 30 29 11 16 25 34 44 33 13 37 33 16 10 45 45 11 31 14 32 35 23 17 21 31 28 27 30 33 24 23 45 29 12 30 22 33 31 39 45 25 34 44 31 45 21 14 32 9 34 23 15 22 35 43 41 20 43 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
13 20 32 9 20 14 18 14 30 34 15 28 22 29 39 35 40 24 36 27 19 39 30 32 24 38 39 19 40 19 43 38 21 22 12 42 28 42 37 25 40 33 15 30 35 20 13 17 36 28 24 17 36 34 40 14 25 40 38 27 32 43 12 35 24 14 34 28 9 11 36 40 17 21 40 42 43 44 35 44 
31 27 28 30 11 34 22 16 40 14 16 10 35 42 21 36 31 36 45 24 32 42 36 26 38 27 25 11 36 40 16 17 45 38 29 15 35 11 9 32 43 22 42 16 40 34 11 45 21 28 40 10 25 26 17 21 28 13 20 33 24 24 9 18 12 16 9 34 41 42 24 14 43 19 40 10 22 25 45 30 
24 38 28 35 39 45 45 17 39 32 43 30 32 26 28 37 27 31 21 22 36 15 28 15 31 19 29 25 38 29 36 38 21 14 39 14 37 9 26 12 20 9 15 33 38 19 38 17 30 9 29 9 11 24 33 36 18 38 22 20 12 19 43 32 26 15 26 26 11 29 44 9 40 31 42 15 11 18 40 36 
25 13 43 14 34 28 18 27 39 32 38 27 32 42 44 24 37 34 40 34 11 42 30 12 24 23 17 10 45 44 43 38 24 17 30 32 23 22 20 32 36 15 34 37 45 15 12 38 31 9 32 45 45 17 17 31 38 36 33 26 27 34 11 19 41 45 31 10 39 39 16 36 42 24 38 31 42 11 30 10 
18 40 10 36 21 24 41 24 15 19 17 15 16 22 15 10 20 43 35 41 17 45 17 15 25 14 38 13 43 25 31 10 33 29 13 45 37 19 23 39 11 43 14 29 40 42 15 22 17 20 33 36 19 26 45 36 24 10 44 14 17 25 42 17 10 35 29 39 44 34 40 35 39 15 10 20 21 18 11 38 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
40 24 17 9 11 23 37 33 23 13 42 27 32 37 36 36 40 19 31 20 44 9 11 44 32 17 39 44 10 39 15 21 43 24 21 22 35 35 27 24 30 21 25 12 38 18 45 35 44 10 25 14 17 17 31 27 38 15 21 17 33 38 36 33 25 15 14 25 40 41 41 29 37 27 28 39 19 27 20 38 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
44 12 41 18 18 35 22 45 14 24 39 30 32 37 39 41 41 35 16 10 40 13 25 33 22 26 13 11 20 32 15 41 42 41 29 26 12 44 38 33 38 25 37 13 9 22 25 29 10 10 22 27 28 22 43 20 12 30 28 37 18 9 41 40 36 13 36 38 12 12 18 12 26 34 32 40 17 29 14 24 
9 34 12 42 35 45 17 40 14 36 29 19 36 33 30 18 17 16 30 18 36 29 12 21 35 27 36 29 33 30 25 30 12 45 14 21 9 19 14 16 12 40 25 34 22 17 21 41 27 22 35 43 23 23 37 43 17 13 9 38 28 30 23 41 29 15 17 10 33 28 9 15 14 42 18 9 32 34 21 31 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
