100
20
2
3
50
2
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
0 0 0 1 0 0 2 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 2 0 2 0 2 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 
0 0 0 0 0 3 0 0 0 0 2 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 2 1 2 0 0 0 3 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 3 0 0 2 0 2 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 1 0 0 2 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 1 0 0 1 0 2 0 0 0 0 0 2 0 0 0 1 0 2 0 1 0 0 1 2 1 0 1 0 0 1 0 0 2 1 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 1 0 2 0 0 0 0 0 1 0 1 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1 2 0 3 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 2 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 1 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 1 1 0 0 2 0 0 2 1 2 0 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 3 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
1 2 0 2 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0 0 
1 0 0 0 3 0 0 0 0 1 2 1 0 2 0 1 0 0 2 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 1 0 0 0 0 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 0 
2 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 3 0 1 0 0 0 0 0 0 1 2 2 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 2 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 
0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 3 1 0 3 1 0 0 0 0 0 0 0 0 1 1 0 0 3 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 3 0 1 0 1 1 0 2 0 0 1 0 0 1 0 0 2 0 0 1 0 0 2 0 0 2 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 2 0 0 0 0 0 2 0 0 1 0 0 1 1 0 0 0 0 0 
0 2 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 2 1 2 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 1 1 0 0 3 0 2 0 0 0 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 3 2 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 
0 0 0 1 0 0 0 2 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 1 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2 3 0 0 0 0 0 2 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 3 0 0 1 0 0 0 0 0 0 0 1 0 1 3 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 
9 12 16 33 31 28 42 15 36 43 17 45 45 20 33 39 23 28 44 13 36 13 22 42 9 34 15 25 21 9 43 15 38 17 42 35 16 27 25 39 44 38 20 10 45 9 33 17 25 23 42 24 31 26 45 21 39 43 11 29 27 36 38 15 45 36 13 40 17 19 41 28 19 17 11 18 29 12 37 39 40 34 29 39 9 11 28 33 29 36 26 30 31 38 19 43 43 29 39 45 
9 41 37 20 39 19 14 25 37 24 40 19 28 27 25 41 27 35 44 26 10 42 28 43 23 23 45 41 10 43 40 45 26 32 45 41 19 31 39 30 32 22 34 14 24 43 26 41 9 38 21 11 32 23 26 14 13 29 37 43 25 31 9 19 14 44 23 26 20 41 16 29 45 12 22 30 14 21 10 38 45 9 31 21 44 18 35 19 12 9 37 38 18 20 28 32 19 36 37 11 
15 30 20 18 12 39 16 14 22 24 28 40 16 34 42 42 24 20 25 24 16 10 34 27 43 23 43 38 10 34 16 37 17 21 18 16 27 44 35 15 23 27 44 23 30 14 23 11 36 14 21 16 21 15 34 34 16 29 19 45 28 14 38 20 25 15 37 27 13 39 45 10 40 43 23 14 19 38 25 35 32 33 23 21 28 19 45 18 20 41 37 14 28 26 16 20 10 16 40 31 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
33 28 15 13 17 33 43 23 36 18 34 18 44 9 34 41 39 31 10 42 21 11 30 15 45 28 36 26 25 35 24 38 16 29 30 25 33 23 29 20 21 31 31 13 39 19 23 32 29 38 42 13 41 10 45 10 27 39 16 29 27 45 9 22 28 23 11 23 16 22 40 33 34 23 38 29 41 11 25 24 28 40 36 41 19 30 34 10 32 43 45 12 31 44 24 35 21 10 9 31 
27 28 10 13 17 16 23 45 27 9 26 33 38 41 31 38 11 19 27 27 37 15 43 15 13 27 16 27 14 28 32 39 20 38 45 16 18 27 29 16 44 31 33 35 34 44 25 26 45 23 39 39 28 9 18 24 9 14 39 40 20 44 11 42 44 43 35 13 35 15 42 24 35 27 23 34 21 45 9 22 45 24 41 20 34 22 14 12 40 11 12 11 33 15 18 24 36 38 17 24 
37 10 34 29 18 40 22 31 20 30 16 42 40 22 12 29 44 21 9 41 11 13 20 43 18 39 23 35 18 38 42 12 33 25 30 30 22 14 37 25 43 37 29 40 18 44 40 37 22 44 25 32 34 20 31 23 24 25 36 35 24 18 32 10 37 14 17 20 25 12 29 17 38 24 39 42 40 40 25 11 26 12 12 10 17 26 12 19 45 18 17 41 44 23 11 37 31 31 33 15 
24 23 37 31 45 10 15 19 34 19 36 43 19 44 41 17 21 45 24 34 18 29 9 37 26 30 9 44 34 12 14 9 34 28 14 26 18 44 22 43 29 37 38 20 22 29 16 45 34 32 34 43 28 13 22 15 12 13 15 26 42 11 13 41 34 12 29 23 24 15 43 30 23 20 45 37 17 10 45 21 11 13 29 11 34 25 35 26 21 41 19 19 36 23 14 30 27 23 41 35 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
